synonyms	ec_number	recommended_name
pinoresinol-lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
PLR1	1.23.1.1	(+)-pinoresinol reductase
PrR1	1.23.1.1	(+)-pinoresinol reductase
PrR2	1.23.1.1	(+)-pinoresinol reductase
pinoresinol reductase 2	1.23.1.1	(+)-pinoresinol reductase
bi-functional pinoresinol/lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
pinoresinol reductase	1.23.1.1	(+)-pinoresinol reductase
PLR-Tp2	1.23.1.1	(+)-pinoresinol reductase
gene name	1.23.1.1	(+)-pinoresinol reductase
pinoresinol/lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
(+)-pinoresinol/(+)-lariciresinol	1.23.1.1	(+)-pinoresinol reductase
(+)-pinoresinol-(+)-lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
(+)-pinoresinol reductase	1.23.1.1	(+)-pinoresinol reductase
(+)-pinoresinol/(+)-lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
PLR	1.23.1.1	(+)-pinoresinol reductase
(+)pinoresinol-(+)lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
PLR-La1	1.23.1.1	(+)-pinoresinol reductase
PLR-Lc1	1.23.1.1	(+)-pinoresinol reductase
RR-pinoresinol-RR-lariciresinol reductase	1.23.1.1	(+)-pinoresinol reductase
PLR-Lu2	1.23.1.1	(+)-pinoresinol reductase
pinoresinol-lariciresinol reductase-2	1.23.1.1	(+)-pinoresinol reductase
LuPLR2	1.23.1.1	(+)-pinoresinol reductase
gene name	1.23.1.1	(+)-pinoresinol reductase
UniProt	1.23.1.1	(+)-pinoresinol reductase
cf. EC 1.23.1.2	1.23.1.1	(+)-pinoresinol reductase
pinoresinol-lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
PLR1	1.23.1.2	(+)-lariciresinol reductase
PLR-Tp2	1.23.1.2	(+)-lariciresinol reductase
pinoresinol/lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
(+)-pinoresinol/(+)-lariciresinol	1.23.1.2	(+)-lariciresinol reductase
(+)-pinoresinol-(+)-lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
(+)-pinoresinol/(+)-lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
(+)-lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
PLR	1.23.1.2	(+)-lariciresinol reductase
PLR-La1	1.23.1.2	(+)-lariciresinol reductase
PLR-Lc1	1.23.1.2	(+)-lariciresinol reductase
RR-pinoresinol-RR-lariciresinol reductase	1.23.1.2	(+)-lariciresinol reductase
PLR-Lu2	1.23.1.2	(+)-lariciresinol reductase
pinoresinol-lariciresinol reductase-2	1.23.1.2	(+)-lariciresinol reductase
LuPLR2	1.23.1.2	(+)-lariciresinol reductase
gene name	1.23.1.2	(+)-lariciresinol reductase
UniProt	1.23.1.2	(+)-lariciresinol reductase
cf. EC 1.23.1.1	1.23.1.2	(+)-lariciresinol reductase
PrR2	1.23.1.2	(+)-lariciresinol reductase
