synonyms	ec_number	recommended_name
esterase, carboxyl	3.1.1.1	carboxylesterase
carboxylic ester hydrolase	3.1.1.1	carboxylesterase
ali-esterase	3.1.1.1	carboxylesterase
aliesterase	3.1.1.1	carboxylesterase
B-esterase	3.1.1.1	carboxylesterase
monobutyrase	3.1.1.1	carboxylesterase
cocaine esterase	3.1.1.1	carboxylesterase
procaine esterase	3.1.1.1	carboxylesterase
methylbutyrase	3.1.1.1	carboxylesterase
vitamin A esterase	3.1.1.1	carboxylesterase
carboxyesterase	3.1.1.1	carboxylesterase
carboxylate esterase	3.1.1.1	carboxylesterase
carboxylic esterase	3.1.1.1	carboxylesterase
methylbutyrate esterase	3.1.1.1	carboxylesterase
triacetin esterase	3.1.1.1	carboxylesterase
butyrate esterase	3.1.1.1	carboxylesterase
butyryl esterase	3.1.1.1	carboxylesterase
carboxylic acid esterase	3.1.1.1	carboxylesterase
carboxyl ester hydrolase	3.1.1.1	carboxylesterase
propionyl esterase	3.1.1.1	carboxylesterase
nonspecific carboxylesterase	3.1.1.1	carboxylesterase
esterase D	3.1.1.1	carboxylesterase
esterase B	3.1.1.1	carboxylesterase
esterase A	3.1.1.1	carboxylesterase
ACAT	3.1.1.1	carboxylesterase
Acyl coenzyme A:cholesterol acyltransferase	3.1.1.1	carboxylesterase
Brain carboxylesterase hBr1	3.1.1.1	carboxylesterase
Carboxyesterase ES-10	3.1.1.1	carboxylesterase
Carboxylesterase-5C	3.1.1.1	carboxylesterase
Egasyn	3.1.1.1	carboxylesterase
Es-22	3.1.1.1	carboxylesterase
ES-HTEL	3.1.1.1	carboxylesterase
ES-HVEL	3.1.1.1	carboxylesterase
ES-Male	3.1.1.1	carboxylesterase
ES-THET	3.1.1.1	carboxylesterase
EST-5A	3.1.1.1	carboxylesterase
EST-5B	3.1.1.1	carboxylesterase
EST-5C	3.1.1.1	carboxylesterase
Esterase-22	3.1.1.1	carboxylesterase
Esterase-31	3.1.1.1	carboxylesterase
HMSE	3.1.1.1	carboxylesterase
Kidney microsomal carboxylesterase	3.1.1.1	carboxylesterase
Liver microsomal carboxylesterase	3.1.1.1	carboxylesterase
Microsomal palmitoyl-CoA hydrolase	3.1.1.1	carboxylesterase
Monocyte/macrophage serine esterase	3.1.1.1	carboxylesterase
Non-specific carboxylesterase	3.1.1.1	carboxylesterase
PI 5.5 esterase	3.1.1.1	carboxylesterase
PI 6.1 esterase	3.1.1.1	carboxylesterase
Proline-beta-naphthylamidase	3.1.1.1	carboxylesterase
CXE	3.1.1.1	carboxylesterase
pig liver esterase	3.1.1.1	carboxylesterase
PLE	3.1.1.1	carboxylesterase
prenylated methylated protein methyl esterase	3.1.1.1	carboxylesterase
PPMTase	3.1.1.1	carboxylesterase
Est1	3.1.1.1	carboxylesterase
CaE	3.1.1.1	carboxylesterase
estBB1	3.1.1.1	carboxylesterase
SSO2517	3.1.1.1	carboxylesterase
esterase 2	3.1.1.1	carboxylesterase
CarE	3.1.1.1	carboxylesterase
SeE	3.1.1.1	carboxylesterase
COE	3.1.1.1	carboxylesterase
BioHs	3.1.1.1	carboxylesterase
serine-type carboxylesterase	3.1.1.1	carboxylesterase
LIP4	3.1.1.1	carboxylesterase
BsE-NP01	3.1.1.1	carboxylesterase
EstGtA2	3.1.1.1	carboxylesterase
EST	3.1.1.1	carboxylesterase
Carboxylic-ester hydrolase	3.1.1.1	carboxylesterase
MeIAA esterase	3.1.1.1	carboxylesterase
APE1547	3.1.1.1	carboxylesterase
esterase Sso2518	3.1.1.1	carboxylesterase
SsoPEst	3.1.1.1	carboxylesterase
LipA	3.1.1.1	carboxylesterase
AF1763	3.1.1.1	carboxylesterase
AF1716	3.1.1.1	carboxylesterase
ST2026	3.1.1.1	carboxylesterase
EstSt7	3.1.1.1	carboxylesterase
SiRe0290	3.1.1.1	carboxylesterase
SSO2493	3.1.1.1	carboxylesterase
ESt3	3.1.1.1	carboxylesterase
Est3 esterase	3.1.1.1	carboxylesterase
DEHP	3.1.1.1	carboxylesterase
LipC	3.1.1.1	carboxylesterase
alpha-carboxylesterase	3.1.1.1	carboxylesterase
alphaEsterase7	3.1.1.1	carboxylesterase
alphaE7	3.1.1.1	carboxylesterase
E3 carboxylesterase	3.1.1.1	carboxylesterase
P186_1588	3.1.1.1	carboxylesterase
SshEstI	3.1.1.1	carboxylesterase
EStFa	3.1.1.1	carboxylesterase
VmoLac	3.1.1.1	carboxylesterase
D1CarE5	3.1.1.1	carboxylesterase
Est30	3.1.1.1	carboxylesterase
Est55	3.1.1.1	carboxylesterase
Rsp3690	3.1.1.1	carboxylesterase
SABP2's methyl salicylate esterase	3.1.1.1	carboxylesterase
MeSA esterase	3.1.1.1	carboxylesterase
salicylic acid-binding protein 2	3.1.1.1	carboxylesterase
PrbA	3.1.1.1	carboxylesterase
PA3859	3.1.1.1	carboxylesterase
PPE	3.1.1.1	carboxylesterase
esterase	3.1.1.1	carboxylesterase
MT2282	3.1.1.1	carboxylesterase
aspirin hydrolase	3.1.1.1	carboxylesterase
CES2	3.1.1.1	carboxylesterase
CES1	3.1.1.1	carboxylesterase
EstC1	3.1.1.1	carboxylesterase
EstA	3.1.1.1	carboxylesterase
Sso P1 carboxylesterase	3.1.1.1	carboxylesterase
SSoP1 CE	3.1.1.1	carboxylesterase
Sso-EST1	3.1.1.1	carboxylesterase
esterase-6	3.1.1.1	carboxylesterase
SshEstI esterase	3.1.1.1	carboxylesterase
MAP esterase	3.1.1.1	carboxylesterase
Est-AF	3.1.1.1	carboxylesterase
AFEST	3.1.1.1	carboxylesterase
ICXE14	3.1.1.1	carboxylesterase
carboxyl/cholinesterase	3.1.1.1	carboxylesterase
JHE-related	3.1.1.1	carboxylesterase
JHER	3.1.1.1	carboxylesterase
4-nitrophenyl esterase	3.1.1.1	carboxylesterase
BSE	3.1.1.1	carboxylesterase
malathion carboxylesterase	3.1.1.1	carboxylesterase
MCE	3.1.1.1	carboxylesterase
CXE1	3.1.1.1	carboxylesterase
EST-4	3.1.1.1	carboxylesterase
EST-3	3.1.1.1	carboxylesterase
EstU1	3.1.1.1	carboxylesterase
CbE	3.1.1.1	carboxylesterase
ES5	3.1.1.1	carboxylesterase
ES6	3.1.1.1	carboxylesterase
ES7	3.1.1.1	carboxylesterase
ES9	3.1.1.1	carboxylesterase
ES11	3.1.1.1	carboxylesterase
ES10	3.1.1.1	carboxylesterase
esterase 6A	3.1.1.1	carboxylesterase
esterase 1F	3.1.1.1	carboxylesterase
esterase 2B	3.1.1.1	carboxylesterase
esterase 9A	3.1.1.1	carboxylesterase
acylcarnitine hydrolase	3.1.1.1	carboxylesterase
Acetyl esterase	3.1.1.1	carboxylesterase
Ces3-1	3.1.1.1	carboxylesterase
EST2	3.1.1.1	carboxylesterase
CCE	3.1.1.1	carboxylesterase
CXE10	3.1.1.1	carboxylesterase
carboxylesterase B	3.1.1.1	carboxylesterase
BioHe	3.1.1.1	carboxylesterase
More	3.1.1.1	carboxylesterase
ES4	3.1.1.1	carboxylesterase
ES3	3.1.1.1	carboxylesterase
CE21p	3.1.1.1	carboxylesterase
EstC	3.1.1.1	carboxylesterase
EstA esterase	3.1.1.1	carboxylesterase
cholesteryl ester hydrolase	3.1.1.1	carboxylesterase
hormone-sensitive lipase	3.1.1.1	carboxylesterase
CEH	3.1.1.1	carboxylesterase
HSL	3.1.1.1	carboxylesterase
CE1	3.1.1.1	carboxylesterase
CE2	3.1.1.1	carboxylesterase
ICE	3.1.1.1	carboxylesterase
CPT-CE	3.1.1.1	carboxylesterase
CE	3.1.1.1	carboxylesterase
TGH	3.1.1.1	carboxylesterase
CES-2	3.1.1.1	carboxylesterase
CE-2	3.1.1.1	carboxylesterase
carboxylesterase-2	3.1.1.1	carboxylesterase
carboxylesterase 1A2	3.1.1.1	carboxylesterase
HCE2	3.1.1.1	carboxylesterase
cocaine:benzoylecgonine esterase	3.1.1.1	carboxylesterase
hiCE	3.1.1.1	carboxylesterase
CES1-b	3.1.1.1	carboxylesterase
CES1-c	3.1.1.1	carboxylesterase
polyisoprenylated methylated protein methyl esterase	3.1.1.1	carboxylesterase
PMPMEase	3.1.1.1	carboxylesterase
triacylglycerol hydrolase	3.1.1.1	carboxylesterase
CES	3.1.1.1	carboxylesterase
carboxylesterase 1	3.1.1.1	carboxylesterase
carboxylesterase 2	3.1.1.1	carboxylesterase
CES1A2	3.1.1.1	carboxylesterase
